main_name|subtitle|link|location|price|attributes|id|address|lat|lon|since
Bonito Y Cálido Departamento En La Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-925263664-bonito-y-calido-departamento-en-la-roma-norte-_JM#position=4&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal|4703000 pesos|98 m² construidos,3 recs.|1588|Puebla 258|19.39068|-99.2836995|Publicado hace 8 meses
Departamento En Venta Roma Nte A 5 Hospital Gral. Amm|Departamento en venta|https://departamento.metroscubicos.com/MLM-921632566-departamento-en-venta-roma-nte-a-5-hospital-gral-amm-_JM#position=5&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Guanajuato 147, Roma Norte, Cuauhtémoc, Distrito Federal|1288000 pesos|90 m² construidos,2 recs.|1589|Guanajuato 147|19.39068|-99.2836995|Publicado hace 8 meses
Loft En Renta, Colonia Roma Norte. Odd-0316|Departamento en renta|https://departamento.metroscubicos.com/MLM-919614605-loft-en-renta-colonia-roma-norte-odd-0316-_JM#position=6&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Homun 185, Jardines Del Ajusco, Tlalpan, Distrito Federal|14000 pesos|100 m² construidos,1 rec.|1590|Homun 185|19.39068|-99.2836995|Publicado hace 9 meses
Venta Remate Inmobiliario Departamento En Roma Norte Jv4932|Departamento en venta|https://departamento.metroscubicos.com/MLM-1317728010-venta-remate-inmobiliario-departamento-en-roma-norte-jv4932-_JM#position=7&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Cuauhtémoc, Distrito Federal|2336482 pesos|87 m² construidos,3 recs.|1591||19.39068|-99.2836995|Publicado hace 4 meses
Depto. En Roma Norte, Cdmx De Remate Omb|Departamento en venta|https://departamento.metroscubicos.com/MLM-951212251-depto-en-roma-norte-cdmx-de-remate-omb-_JM#position=8&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Av. Chapultepec 246 0, Roma Norte, Cuauhtémoc, Distrito Federal|2080000 pesos|102 m² construidos,3 recs.|1592|Av. Chapultepec 246 0|19.39068|-99.2836995|Publicado hace 6 meses
Propiedad Para Constructores|Terreno en venta|https://terreno.metroscubicos.com/MLM-1300941810-propiedad-para-constructores-_JM#position=9&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Medellín 95, Roma Norte, Cuauhtémoc, Distrito Federal|25000000 pesos|325 m² de terreno|1593|Medellín 95|19.39068|-99.2836995|Publicado hace 5 meses
Oficina Renta, Álvaro Obregón, Roma Norte, Cuauhtémoc, Ciudad De Mexico |Oficina en renta|https://inmueble.metroscubicos.com/MLM-1359676946-oficina-renta-alvaro-obregon-roma-norte-cuauhtemoc-ciudad-de-mexico-_JM#position=10&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Alvaro Obregon 01, Roma Norte, Cuauhtémoc, Distrito Federal|279 pesos|150 m² construidos|1594|Alvaro Obregon 01|19.39068|-99.2836995|Publicado hace 1 año
Oficina En Renta Roma Norte|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1353231663-oficina-en-renta-roma-norte-_JM#position=11&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Durango, Roma Norte, Cuauhtémoc, Distrito Federal|27000 pesos|115 m² construidos|1595|Durango|19.39068|-99.2836995|Publicado hace 2 meses
Deparatmento En La Col. Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-942199613-deparatmento-en-la-col-roma-norte-_JM#position=12&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Puebla, Roma Norte, Cuauhtémoc, Distrito Federal|4800000 pesos|96 m² construidos,2 recs.|1596|Puebla|19.39068|-99.2836995|Publicado hace 7 meses
Pent-house  En Preventa, Calle Guanajuato, Col. Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-916753009-pent-house-en-preventa-calle-guanajuato-col-roma-norte-_JM#position=13&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|9350000 pesos|104 m² construidos,2 recs.|1597|Guanajuato|19.39068|-99.2836995|Publicado hace 9 meses
Oficina Comercial En Venta En Roma Norte, Cuauhtémoc, Distrito Federal|Oficina en venta|https://inmueble.metroscubicos.com/MLM-670498912-oficina-comercial-en-venta-en-roma-norte-cuauhtemoc-distrito-federal-_JM#position=14&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal|691079 pesos|8 m² construidos|1598|Tonalá|19.39068|-99.2836995|Publicado hace 2 años
Edificio En Renta Colonia Roma|Edificio en renta|https://inmueble.metroscubicos.com/MLM-1375100823-edificio-en-renta-colonia-roma-_JM#position=15&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Calle De Durango 169, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal|173000 pesos|580 m² construidos|1599|Calle De Durango 169, Roma Norte, Ciudad De México, Cdmx, México|19.39068|-99.2836995|Publicado hace 8 días
Hermosa Casa Es Para Ti ..¡¡¡mmm!!|Casa en venta|https://casa.metroscubicos.com/MLM-1324714587-hermosa-casa-es-para-ti-mmm-_JM#position=16&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Queretaro  0, Roma Norte, Cuauhtémoc, Distrito Federal|696207 pesos|290 m² construidos,4 recs.|1600|Queretaro  0|19.39068|-99.2836995|Publicado hace 4 meses
Guanajuato, Roma Nte|Departamento en venta|https://departamento.metroscubicos.com/MLM-934345592-guanajuato-roma-nte-_JM#position=17&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|5998135 pesos|92 m² construidos,2 recs.|1601|Guanajuato|19.39068|-99.2836995|Publicado hace 7 meses
Oficina Amueblada En Renta, Roma Norte, Cuauhtémoc|Oficina en renta|https://inmueble.metroscubicos.com/MLM-924762849-oficina-amueblada-en-renta-roma-norte-cuauhtemoc-_JM#position=18&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|38000 pesos|170 m² construidos|1602||19.39068|-99.2836995|Publicado hace 8 meses
En Venta Bonito Depto. Bien Ubicado|Departamento en venta|https://departamento.metroscubicos.com/MLM-1328735031-en-venta-bonito-depto-bien-ubicado-_JM#position=19&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Nayarit 12, Roma Sur, Cuauhtémoc, Distrito Federal|4000000 pesos|96 m² construidos,2 recs.|1603|Nayarit 12|19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta En Calle Articulo 123,centro. Ru 22-3130|Departamento en venta|https://departamento.metroscubicos.com/MLM-1365797045-departamento-en-venta-en-calle-articulo-123centro-ru-22-3130-_JM#position=20&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|4730004 pesos|104 m² construidos,3 recs.|1604||19.39068|-99.2836995|Publicado hace 32 días
Departamento En Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1348759380-departamento-en-roma-norte-_JM#position=21&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Cuauhtémoc, Distrito Federal|2350000 pesos|182 m² construidos,2 recs.|1605||19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Venta En Zacatecas Roma Norte 211895ru|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320623805-departamento-en-venta-en-zacatecas-roma-norte-211895ru-_JM#position=22&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|3640000 pesos|57 m² construidos,1 rec.|1606||19.39068|-99.2836995|Publicado hace 4 meses
Departamento Venta Cuauhtémoc, Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-874419184-departamento-venta-cuauhtemoc-roma-norte-_JM#position=23&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|9840000 pesos|195 m² construidos,3 recs.|1607|Guanajuato|19.39068|-99.2836995|Publicado hace 1 año
Oficina Comercial En Renta Roma Norte|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1333800382-oficina-comercial-en-renta-roma-norte-_JM#position=24&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Calle Durango199, Roma Norte, Cuauhtémoc, Distrito Federal|67092 pesos|1,998 m² construidos|1608|Calle Durango199|19.39068|-99.2836995|Publicado hace 3 meses
Oficina En Renta Durango Roma Norte Mel|Oficina en renta|https://inmueble.metroscubicos.com/MLM-940801080-oficina-en-renta-durango-roma-norte-mel-_JM#position=25&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Durango 1, Roma Norte, Cuauhtémoc, Distrito Federal|15000 pesos|50 m² construidos|1609|Durango 1|19.39068|-99.2836995|Publicado hace 7 meses
Único Roma, Departamentos Rodeados De Servicios E Importante|Departamento en venta|https://departamento.metroscubicos.com/MLM-841998433-unico-roma-departamentos-rodeados-de-servicios-e-importante-_JM#position=26&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal|4210000 pesos|76 m² construidos,2 recs.|1610|Coahuila|19.39068|-99.2836995|
Venta De Penthouse En Roma Norte, Con Excelente Ubicacion , Y Roof Garden Privado De 77 Metros|Departamento en venta|https://departamento.metroscubicos.com/MLM-796450275-venta-de-penthouse-en-roma-norte-con-excelente-ubicacion-y-roof-garden-privado-de-77-metros-_JM#position=27&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Guanajuato 238, Roma Norte, Cuauhtémoc, Distrito Federal|9350000 pesos|194 m² construidos,2 recs.|1611|Guanajuato 238|19.39068|-99.2836995|Publicado hace 1 año
Ubicadísimo Departamento En Venta Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1342163422-ubicadisimo-departamento-en-venta-roma-norte-_JM#position=28&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Durango 325, Roma Norte, Cuauhtémoc, Distrito Federal|4300000 pesos|100 m² construidos,2 recs.|1612|Durango 325|19.39068|-99.2836995|Publicado hace 2 meses
Pre-venta Local, Roma|Local comercial en venta|https://inmueble.metroscubicos.com/MLM-1371621818-pre-venta-local-roma-_JM#position=29&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Monterrey, Roma Norte, Cuauhtémoc, Distrito Federal|11928000 pesos|142 m² construidos|1613|Monterrey|19.39068|-99.2836995|Publicado hace 17 días
Departamento En Venta - Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1364499688-departamento-en-venta-roma-norte-_JM#position=30&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Cordoba, Roma Norte, Cuauhtémoc, Distrito Federal|4850000 pesos|82 m² construidos,2 recs.|1614|Cordoba|19.39068|-99.2836995|Publicado hace 35 días
Departamento En Venta En Roma Norte  Ff  22  -  2871 - 1|Departamento en venta|https://departamento.metroscubicos.com/MLM-1363444219-departamento-en-venta-en-roma-norte-ff-22-2871-1-_JM#position=31&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|3715282 pesos|47 m² construidos,1 rec.|1615||19.39068|-99.2836995|Publicado hace 38 días
Renta De Edificio Comercial - Roma|Edificio en venta|https://inmueble.metroscubicos.com/MLM-1363445377-renta-de-edificio-comercial-roma-_JM#position=32&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma, Roma Norte, Cuauhtémoc, Distrito Federal|6500000 dólares|2,196 m² construidos|1616|Roma|19.39068|-99.2836995|Publicado hace 39 días
Departamento En Venta En Calle Coahuila,roma Norte. Ru 21-2364|Departamento en venta|https://departamento.metroscubicos.com/MLM-1353080896-departamento-en-venta-en-calle-coahuilaroma-norte-ru-21-2364-_JM#position=33&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|3370004 pesos|43 m² construidos,1 rec.|1617||19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Venta Col Roma Norte Yp 21-2366|Departamento en venta|https://departamento.metroscubicos.com/MLM-1352099356-departamento-en-venta-col-roma-norte-yp-21-2366-_JM#position=34&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|6600000 pesos|126 m² construidos,2 recs.|1618||19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Venta En Roma Norte Calle Coahuila Cat212364|Departamento en venta|https://departamento.metroscubicos.com/MLM-1342099574-departamento-en-venta-en-roma-norte-calle-coahuila-cat212364-_JM#position=35&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|3370000 pesos|43 m² construidos,1 rec.|1619||19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Venta En Roma Norte De Durango Cat213640|Departamento en venta|https://departamento.metroscubicos.com/MLM-1341105525-departamento-en-venta-en-roma-norte-de-durango-cat213640-_JM#position=36&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|3848548 pesos|37 m² construidos,2 recs.|1620||19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta En La Roma|Departamento en venta|https://departamento.metroscubicos.com/MLM-1343516903-departamento-en-venta-en-la-roma-_JM#position=37&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|10750000 pesos|195 m² construidos,3 recs.|1621|Guanajuato|19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta En Cuauhtemoc Roma Norte Zacatecas 211889ig|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320617564-departamento-en-venta-en-cuauhtemoc-roma-norte-zacatecas-211889ig-_JM#position=38&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|4250000 pesos|67 m² construidos,1 rec.|1622||19.39068|-99.2836995|Publicado hace 4 meses
Departamento En Venta En Zacatecas Roma Norte 211891ig|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320617563-departamento-en-venta-en-zacatecas-roma-norte-211891ig-_JM#position=39&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|4335000 pesos|69 m² construidos,1 rec.|1623||19.39068|-99.2836995|Publicado hace 4 meses
Ph En Venta En Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-916758242-ph-en-venta-en-roma-norte-_JM#position=40&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|9590000 pesos|204 m² construidos,2 recs.|1624|Guanajuato|19.39068|-99.2836995|Publicado hace 9 meses
2949 - Coahuila, Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1317147670-2949-coahuila-roma-norte-_JM#position=41&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal|7900000 pesos|168 m² construidos,2 recs.|1625|Coahuila|19.39068|-99.2836995|
Departamento En Venta, Cuauhtémoc, Ciudad De México|Departamento en venta|https://departamento.metroscubicos.com/MLM-1371025447-departamento-en-venta-cuauhtemoc-ciudad-de-mexico-_JM#position=42&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal|9789570 pesos|158 m² construidos,3 recs.|1626|Guanajuato|19.39068|-99.2836995|Publicado hace 18 días
Departamento En Venta En Roma Norte  Ff  22 - 2945 - 1|Departamento en venta|https://departamento.metroscubicos.com/MLM-1363277855-departamento-en-venta-en-roma-norte-ff-22-2945-1-_JM#position=43&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|4330018 pesos|65 m² construidos,2 recs.|1627||19.39068|-99.2836995|Publicado hace 39 días
12786 - Frontera, Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1362998921-12786-frontera-roma-norte-_JM#position=44&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Frontera, Roma Norte, Cuauhtémoc, Distrito Federal|5395000 pesos|80 m² construidos,2 recs.|1628|Frontera|19.39068|-99.2836995|
Edificio Renta Durango|Edificio en renta|https://inmueble.metroscubicos.com/MLM-1355544638-edificio-renta-durango-_JM#position=45&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Nte., 06700 Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal|143000 pesos|530 m² construidos|1629|Roma Nte., 06700 Ciudad De México, Cdmx, México|19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Venta En Calle Coahuila,roma Norte. Ru 21-2366 |Departamento en venta|https://departamento.metroscubicos.com/MLM-1353753048-departamento-en-venta-en-calle-coahuilaroma-norte-ru-21-2366-_JM#position=46&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|6600004 pesos|126 m² construidos,2 recs.|1630||19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Venta En Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1333895253-departamento-en-venta-en-roma-norte-_JM#position=47&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Roma Norte, Cuauhtémoc, Distrito Federal|10750000 pesos|199 m² construidos,3 recs.|1631||19.39068|-99.2836995|Publicado hace 3 meses
Pre Venta Departamento Desarrollo Sinaloa 145|Departamento en venta|https://departamento.metroscubicos.com/MLM-1330099708-pre-venta-departamento-desarrollo-sinaloa-145-_JM#position=48&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9|Sinaloa 145, Roma Norte, Cuauhtémoc, Distrito Federal|6930000 pesos|103 m² construidos,2 recs.|1632|Sinaloa 145|19.39068|-99.2836995|Publicado hace 3 meses
Pre Venta Departamento Desarrollo Sinaloa 145|Departamento en venta|https://departamento.metroscubicos.com/MLM-1330099708-pre-venta-departamento-desarrollo-sinaloa-145-_JM#position=1&search_layout=grid&type=item&tracking_id=0436e95e-86a1-4a74-acf0-4666b314c19b|Sinaloa 145, Roma Norte, Cuauhtémoc, Distrito Federal|6930000 pesos|103 m² construidos,2 recs.|1633|Sinaloa 145|19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta En Cuauhtemoc Roma Norte 211712ru|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320579189-departamento-en-venta-en-cuauhtemoc-roma-norte-211712ru-_JM#position=2&search_layout=grid&type=item&tracking_id=0436e95e-86a1-4a74-acf0-4666b314c19b|Roma Norte, Cuauhtémoc, Distrito Federal|9350000 pesos|194 m² construidos,2 recs.|1634||19.39068|-99.2836995|Publicado hace 4 meses
Departamento En Venta En Cordoba Roma Norte Cuauhtemoc 212981rt|Departamento en venta|https://departamento.metroscubicos.com/MLM-1320577787-departamento-en-venta-en-cordoba-roma-norte-cuauhtemoc-212981rt-_JM#position=3&search_layout=grid&type=item&tracking_id=0436e95e-86a1-4a74-acf0-4666b314c19b|Roma Norte, Cuauhtémoc, Distrito Federal|4483800 pesos|78 m² construidos,2 recs.|1635||19.39068|-99.2836995|Publicado hace 4 meses
