property_type,price_type,lat,lon,years,CVEGEO,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,is_depto,Baños_imp,Recámaras_imp,precio_m2_final,nearest_50_pct_price,nearest_75_pct_price,nearest_25_pct_price,nearest_std_price,ageb_precio_m2_25_pct,ageb_precio_m2_50_pct,ageb_precio_m2_75_pct
casa,venta,19.41145,-99.16111,,0901500011375,1901,235.0,10.0,45.0,68.0,3.0,0,2.0,2.0,68834.01639344262,56208.514099539374,58081.40786498708,45555.55555555556,11275.174722592135,43706.293706293705,54470.06329113924,60143.66197183099
depto,venta,19.4115,-99.16102,,0901500011375,1902,233.0,10.0,46.0,68.0,2.0,1,2.0,2.0,67723.79032258065,57372.50645994832,59687.173562206575,47784.18248945148,10766.829548562788,43706.293706293705,54470.06329113924,60143.66197183099
depto,venta,19.41162,-99.16049,,0901500011375,1903,226.0,11.0,49.0,66.0,3.0,1,2.0,2.0,55563.42857142857,56559.3121516165,59874.603621730384,46722.07977627318,7123.791803677407,43706.293706293705,54470.06329113924,60143.66197183099
depto,venta,19.41144,-99.16112,,0901500011375,1904,236.0,10.0,46.0,68.0,3.0,1,2.0,2.0,57372.50645994832,59605.54527162978,65858.81184305908,57608.80692829458,10017.001279744505,43706.293706293705,54470.06329113924,60143.66197183099
casa,venta,19.41156,-99.16055,,0901500011375,1905,234.0,10.0,50.0,64.0,7.0,0,2.0,2.0,59067.42857142857,55303.975155279506,59626.27211989888,46722.07977627318,6930.3066099259895,43706.293706293705,54470.06329113924,60143.66197183099
depto,venta,19.4246112,-99.1595467,15.0,0901500010841,1906,300.0,9.0,42.0,55.0,18.0,1,2.0,3.0,52479.33884297521,63041.066814322636,76345.39287733182,49285.4909318324,15442.484259110366,44995.42124542124,50085.82326764145,59359.50413223141
depto,renta,19.424807,-99.1598588,0.0,0901500010841,1907,284.0,9.0,50.0,53.0,18.0,1,2.0,3.0,36904.76190476189,63041.066814322636,76345.39287733182,52875.76429483303,13280.031806523068,44995.42124542124,50085.82326764145,59359.50413223141
casa,venta,19.42468,-99.15986,,0901500010841,1908,299.0,10.0,46.0,54.0,17.0,0,2.0,3.0,80000.0,55599.38079031953,71704.31628935727,48889.065479974575,14257.117886375556,44995.42124542124,50085.82326764145,59359.50413223141
casa,venta,19.42494,-99.1593,,0901500010841,1909,277.0,9.0,36.0,54.0,18.0,0,1.0,2.0,47692.307692307695,55599.38079031953,76345.39287733182,47659.30839495433,16769.270572663776,44995.42124542124,50085.82326764145,59359.50413223141
depto,venta,19.3091973,-99.1360907,17.0,0900300011410,1910,84.0,1.0,16.0,24.0,1.0,1,1.0,2.0,57000.0,48437.5,56760.37644787645,43895.179276033625,15399.043552768026,57000.0,57000.0,57000.0
depto,venta,19.4030201,-99.1687004,0.0,0901500011445,1911,463.0,71.0,60.0,64.0,8.0,1,1.0,2.0,47761.19402985075,50437.5,58564.015037593985,36220.34564021995,13998.411050647685,47761.19402985075,47761.19402985075,47761.19402985075
depto,venta,19.405299,-99.1649891,1.0,090150001145A,1913,779.0,432.0,46.0,68.0,7.0,1,2.0,2.0,55563.42857142857,60674.96240601504,63952.31110351117,50241.02100501354,14275.621550586306,49047.107142857145,56621.96525096525,59093.28337736232
depto,venta,19.4052563,-99.1662026,0.0,090150001145A,1914,1186.0,749.0,61.0,91.0,8.0,1,2.0,2.0,59564.21052631579,59733.10810810811,63952.31110351117,49711.75266524521,14300.2389744726,49047.107142857145,56621.96525096525,59093.28337736232
depto,venta,19.405973,-99.166385,2.0,090150001145A,1915,1206.0,753.0,62.0,100.0,9.0,1,2.0,2.0,31531.53153153153,60674.96240601504,63952.31110351117,56368.72527472528,15373.663582367899,49047.107142857145,56621.96525096525,59093.28337736232
depto,venta,19.4037937,-99.1631623,3.0,090150001145A,1916,230.0,20.0,18.0,44.0,5.0,1,2.0,3.0,57680.50193050193,52781.71428571429,61230.33834586466,47096.548507462685,14385.263374317583,49047.107142857145,56621.96525096525,59093.28337736232
depto,venta,19.402295,-99.166614,0.0,090150001145A,1917,300.0,48.0,31.0,56.0,3.0,1,2.0,2.0,46875.0,56621.96525096525,62951.890866873066,49320.89552238806,14336.183414925008,49047.107142857145,56621.96525096525,59093.28337736232
depto,venta,19.4043698,-99.1636062,0.0,090150001145A,1918,262.0,28.0,21.0,48.0,5.0,1,1.0,1.0,85000.0,56621.96525096525,61230.33834586466,47096.548507462685,12708.61104015671,49047.107142857145,56621.96525096525,59093.28337736232
depto,venta,19.3994578,-99.1614734,0.0,090140001005A,1922,126.0,6.0,10.0,33.0,6.0,1,2.0,2.0,50000.0,51662.31130063966,59093.28337736232,45300.8395522388,15082.614073360859,50000.0,50000.0,50000.0
depto,renta,19.4180125,-99.1748189,30.0,0901500011182,1923,262.0,24.0,35.0,53.0,7.0,1,1.0,1.0,31168.83116883117,46154.47553591883,53843.43434343435,40912.24489795918,13286.438687876722,43115.942028985504,46414.027149321264,60338.827838827834
depto,renta,19.4172178,-99.1706047,0.0,0901500011182,1924,343.0,67.0,47.0,89.0,7.0,1,2.0,1.0,43217.2869147659,54248.25174825174,72094.86166007906,43115.942028985504,19608.18992254089,43115.942028985504,46414.027149321264,60338.827838827834
casa,venta,19.4168697,-99.1724069,99.0,0901500011182,1925,285.0,65.0,28.0,62.0,7.0,0,1.0,7.0,76923.07692307692,46074.63140294877,56650.541487498005,37578.231292517004,15671.205906163974,43115.942028985504,46414.027149321264,60338.827838827834
depto,renta,19.4175462,-99.1714968,0.0,0901500011182,1926,377.0,70.0,44.0,85.0,11.0,1,2.0,2.0,32432.432432432437,43115.942028985504,44622.15118605581,37578.231292517004,5309.045684912451,43115.942028985504,46414.027149321264,60338.827838827834
casa,renta,19.4168697,-99.1724069,99.0,0901500011182,1927,285.0,65.0,28.0,62.0,7.0,0,1.0,7.0,58021.978021978015,46074.63140294877,68692.31039819896,37578.231292517004,17690.73785263616,43115.942028985504,46414.027149321264,60338.827838827834
casa,renta,19.4187351,-99.1710228,0.0,0901500011182,1929,442.0,78.0,56.0,103.0,13.0,0,3.0,3.6,44761.90476190476,50966.18765849534,62727.27272727273,39991.85419000102,17113.857678226963,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.4169934,-99.1710197,12.0,0901500011182,1930,328.0,68.0,44.0,85.0,5.0,1,2.0,3.0,43115.942028985504,43166.6144718757,50844.48160535117,37578.231292517004,17941.534862745688,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.4165043,-99.1732041,0.0,0901500011182,1932,161.0,9.0,16.0,27.0,8.0,1,2.0,2.0,79194.63087248322,63576.20640229335,73952.98926928973,48428.175618073314,16175.093621506303,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.4174257,-99.171952,0.0,0901500011182,1934,316.0,64.0,37.0,70.0,8.0,1,2.0,3.0,36326.5306122449,44103.19065273564,50844.48160535117,37578.231292517004,13212.657148092021,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.4175921,-99.1722728,72.0,0901500011182,1937,334.0,68.0,39.0,68.0,9.0,1,2.0,2.0,34900.0,44103.19065273564,51166.87979539642,37578.231292517004,13073.984126316409,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.41652,-99.17243,,0901500011182,1938,253.0,63.0,21.0,55.0,7.0,1,3.0,3.0,47058.82352941176,48813.33558027187,70063.74693267897,37578.231292517004,17664.243685315418,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.41759,-99.17227,,0901500011182,1939,334.0,68.0,39.0,68.0,9.0,1,2.0,2.0,45090.43927648578,42224.637681159424,51166.87979539642,36326.5306122449,13617.959820607755,43115.942028985504,46414.027149321264,60338.827838827834
casa,venta,19.41801,-99.17481,,0901500011182,1940,263.0,24.0,35.0,54.0,7.0,0,3.0,3.0,47864.50662739322,42822.22222222222,53843.43434343435,39399.09297052154,14351.371006681067,43115.942028985504,46414.027149321264,60338.827838827834
casa,venta,19.41742,-99.17195,,0901500011182,1941,315.0,64.0,37.0,70.0,8.0,0,2.0,3.0,36326.5306122449,44103.19065273564,50844.48160535117,37578.231292517004,13212.657148092021,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.4168,-99.17082,,0901500011182,1942,317.0,69.0,43.0,83.0,5.0,1,2.0,3.0,43115.942028985504,43166.6144718757,50844.48160535117,37578.231292517004,17941.534862745688,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.41699,-99.17101,,0901500011182,1943,327.0,68.0,44.0,85.0,5.0,1,2.0,3.0,45769.230769230766,43115.942028985504,50206.49564173495,37578.231292517004,18010.720739889442,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.41731,-99.17194,,0901500011182,1944,299.0,64.0,33.0,68.0,7.0,1,2.0,2.0,52536.23188405797,42224.637681159424,46566.727466180266,36326.5306122449,13416.713832973372,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.41742,-99.17195,,0901500011182,1947,315.0,64.0,37.0,70.0,8.0,1,2.0,3.0,41333.333333333336,44103.19065273564,50844.48160535117,36326.5306122449,13527.413215737095,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.41689,-99.17503,,0901500011182,1948,207.0,6.0,31.0,49.0,9.0,1,1.0,1.0,44444.444444444445,64372.90969899665,73952.98926928973,42866.126656848304,18722.01987981871,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.41609,-99.17396,,0901500011182,1949,146.0,6.0,16.0,25.0,8.0,1,1.0,1.0,69130.43478260869,65800.46269519953,76211.72516803585,56179.77528089887,14080.567895779579,43115.942028985504,46414.027149321264,60338.827838827834
depto,venta,19.41601,-99.17402,,0901500011182,1952,136.0,4.0,15.0,27.0,7.0,1,3.0,3.0,83333.33333333333,63576.20640229335,73952.98926928973,56179.77528089887,12659.105927983748,43115.942028985504,46414.027149321264,60338.827838827834
casa,venta,19.41542,-99.17205,,0901500011182,1953,151.0,13.0,15.0,36.0,9.0,0,1.0,2.0,61111.11111111111,58031.968031968034,76087.04453441295,48652.59740259741,15517.10323582975,43115.942028985504,46414.027149321264,60338.827838827834
casa,venta,19.41675,-99.17352,,0901500011182,1954,167.0,8.0,16.0,30.0,8.0,0,2.8,4.0,74077.66990291262,63576.20640229335,76087.04453441295,45582.53533971727,17381.52039181501,43115.942028985504,46414.027149321264,60338.827838827834
casa,venta,19.41547,-99.17348,,0901500011182,1955,104.0,4.0,12.0,18.0,5.0,0,2.0,2.0,73578.94736842105,58645.44319600499,72840.86112283664,50570.91784619875,13305.815261652544,43115.942028985504,46414.027149321264,60338.827838827834
casa,venta,19.41452,-99.17218,,0901500011182,1956,147.0,7.0,32.0,27.0,6.0,0,3.0,3.0,48701.2987012987,61084.967320261436,74644.73684210527,56645.32097116367,14117.051264521982,43115.942028985504,46414.027149321264,60338.827838827834
casa,venta,19.41454,-99.17226,,0901500011182,1957,146.0,7.0,32.0,26.0,6.0,0,3.0,3.0,48636.36363636364,59576.53457653458,74644.73684210527,56179.77528089887,14323.646296118422,43115.942028985504,46414.027149321264,60338.827838827834
depto,renta,19.424787,-99.174499,0.0,0901500010930,1958,349.0,1.0,61.0,44.0,3.0,1,2.0,2.0,42352.94117647059,52029.41176470588,64555.608527131786,46085.794782596364,14066.400096253907,51132.35294117647,55453.184374525,60945.518069658254
depto,venta,19.423787,-99.175499,12.0,0901500010930,1959,288.0,0.0,56.0,37.0,1.0,1,2.0,2.0,54058.82352941176,50856.16438356164,55817.47709654686,44724.7619047619,10495.136353043054,51132.35294117647,55453.184374525,60945.518069658254
depto,venta,19.42534,-99.1744,,0901500010930,1963,372.0,2.0,66.0,48.0,4.0,1,2.0,2.0,56847.54521963824,47787.35525188964,63858.42810457516,44152.40740740741,16841.95751247983,51132.35294117647,55453.184374525,60945.518069658254
casa,venta,19.42421,-99.17473,,0901500010930,1965,321.0,0.0,55.0,39.0,2.0,0,2.0,2.0,73239.43661971831,49545.454545454544,56150.364797081624,44724.7619047619,13142.119592813979,51132.35294117647,55453.184374525,60945.518069658254
depto,venta,19.410758,-99.1684745,0.0,0901500011341,1966,296.0,17.0,45.0,98.0,5.0,1,2.0,3.0,53125.0,65844.10430839003,73451.17007337527,61219.65070921985,9949.225391938446,50562.5,59835.97872340425,67788.54875283447
depto,venta,19.4079776,-99.1693662,28.0,0901500011341,1967,690.0,241.0,70.0,136.0,7.0,1,1.0,2.0,58784.61538461538,50562.5,66799.66620421754,33368.42105263158,17329.254865905314,50562.5,59835.97872340425,67788.54875283447
depto,venta,19.4079776,-99.1693662,15.0,0901500011341,1968,690.0,241.0,70.0,136.0,7.0,1,2.0,3.0,33368.42105263158,55954.80769230769,66799.66620421754,37026.31578947369,16301.97951836121,50562.5,59835.97872340425,67788.54875283447
depto,venta,19.4079776,-99.1693662,0.0,0901500011341,1969,690.0,241.0,70.0,136.0,7.0,1,2.0,3.0,33368.42105263158,55954.80769230769,66799.66620421754,37026.31578947369,16301.97951836121,50562.5,59835.97872340425,67788.54875283447
depto,venta,19.4079776,-99.1693662,10.0,0901500011341,1970,690.0,241.0,70.0,136.0,7.0,1,2.0,3.0,33368.42105263158,55954.80769230769,66799.66620421754,37026.31578947369,16301.97951836121,50562.5,59835.97872340425,67788.54875283447
casa,venta,19.41088,-99.16714,,0901500011341,1972,386.0,21.0,65.0,133.0,9.0,0,2.0,2.0,58432.53968253968,65844.10430839003,68910.2564102564,61219.65070921985,13948.431747803434,50562.5,59835.97872340425,67788.54875283447
depto,venta,19.41116,-99.16704,,0901500011341,1973,392.0,19.0,66.0,135.0,10.0,1,3.0,2.0,74786.74528301887,65463.11111111111,67013.93249607536,58783.39944275582,13419.381417224635,50562.5,59835.97872340425,67788.54875283447
depto,venta,19.41116,-99.16704,,0901500011341,1974,392.0,19.0,66.0,135.0,10.0,1,2.0,2.0,65555.55555555556,65751.65986394558,68910.2564102564,58783.39944275582,14010.32055620779,50562.5,59835.97872340425,67788.54875283447
casa,venta,19.41116,-99.16702,,0901500011341,1975,393.0,19.0,66.0,134.0,10.0,0,2.0,3.0,66132.6530612245,65463.11111111111,68910.2564102564,58783.39944275582,13995.933360118406,50562.5,59835.97872340425,67788.54875283447
depto,venta,19.41049,-99.16947,,0901500011341,1976,201.0,6.0,36.0,58.0,1.0,1,3.0,2.0,75232.91925465838,65463.11111111111,68616.49659863945,58783.39944275582,10271.903787218556,50562.5,59835.97872340425,67788.54875283447
casa,venta,19.41121,-99.16792,,0901500011341,1977,339.0,16.0,57.0,113.0,9.0,0,2.0,2.0,83333.33333333333,62603.32269503546,65988.37868480726,54451.88492063492,12341.755149499913,50562.5,59835.97872340425,67788.54875283447
casa,venta,19.41052,-99.16769,,0901500011341,1978,372.0,19.0,64.0,127.0,6.0,0,2.0,2.0,69444.44444444444,62603.32269503546,65988.37868480726,54451.88492063492,14247.062263255008,50562.5,59835.97872340425,67788.54875283447
casa,venta,19.41116,-99.16702,,0901500011341,1979,,,,,,0,2.0,2.0,59835.97872340425,65844.10430839003,68910.2564102564,60167.07142857143,13995.740816873124,50562.5,59835.97872340425,67788.54875283447
casa,venta,19.41045,-99.16841,,0901500011341,1980,296.0,14.0,50.0,102.0,3.0,0,1.0,3.0,48000.0,65844.10430839003,73451.17007337527,61219.65070921985,8967.5023073526,50562.5,59835.97872340425,67788.54875283447
casa,venta,19.41116,-99.16704,,0901500011341,1981,392.0,19.0,66.0,135.0,10.0,0,2.0,2.0,65370.66666666666,65844.10430839003,68910.2564102564,58783.39944275582,14014.312438927518,50562.5,59835.97872340425,67788.54875283447
depto,venta,19.420787,-99.178499,0.0,0901600010798,1982,149.0,1.0,17.0,106.0,0.0,1,2.0,2.0,55235.294117647056,43413.68821292776,50856.16438356164,36249.527588813304,9244.479169093187,55235.294117647056,55235.294117647056,55235.294117647056
depto,venta,19.4021495,-99.170374,4.0,0901500011430,1983,380.0,38.0,56.0,65.0,9.0,1,2.0,2.0,54000.0,45825.55970149254,56613.456402199525,33368.42105263158,14280.344353644186,59040.55882352941,64081.117647058825,65893.4833518313
depto,venta,19.4047228,-99.1693665,0.0,0901500011430,1984,,,,,,1,1.0,1.0,64081.117647058825,47318.09701492537,57588.46153846154,33368.42105263158,13209.628296453306,59040.55882352941,64081.117647058825,65893.4833518313
depto,venta,19.4047228,-99.1693665,0.0,0901500011430,1985,923.0,310.0,82.0,151.0,14.0,1,1.0,2.0,67705.84905660378,47318.09701492537,57588.46153846154,33368.42105263158,12602.930867931054,59040.55882352941,64081.117647058825,65893.4833518313
depto,renta,19.3986847,-99.1694361,11.0,0901400010045,1986,,,,,,1,2.0,3.0,28103.04449648712,52000.0,59093.28337736232,47096.548507462685,10561.50113189001,32271.31322311161,36439.58194973609,40607.850676360584
depto,venta,19.400025,-99.167727,0.0,0901400010045,1987,126.0,7.0,9.0,17.0,4.0,1,2.0,2.0,44776.119402985074,56621.96525096525,62951.890866873066,49320.89552238806,14863.904539801448,32271.31322311161,36439.58194973609,40607.850676360584
depto,venta,19.4259879,-99.1622261,40.0,090150001095A,1989,451.0,6.0,96.0,128.0,14.0,1,1.0,1.0,37218.045112781954,50561.79775280899,66724.13793103448,40711.791699920184,18517.424156902398,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42414,-99.16284,,090150001095A,1990,456.0,8.0,88.0,142.0,14.0,1,2.0,2.0,69966.07792207792,49361.34453781512,55339.87663582561,33337.72689613618,13226.99308811917,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.4253,-99.16121,,090150001095A,1991,339.0,8.0,65.0,73.0,13.0,1,1.0,2.0,38095.23809523809,51124.6976568923,54253.666454081635,49061.5388236771,16499.452121559636,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42451,-99.16069,,090150001095A,1992,304.0,9.0,44.0,58.0,13.0,1,2.0,3.0,87368.42105263157,52652.584310203565,54253.666454081635,50561.79775280899,10828.988371816346,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42342,-99.16521,,090150001095A,1993,631.0,14.0,115.0,273.0,11.0,1,2.0,3.0,71941.91011235955,65694.3907904457,73017.15995561192,56117.647058823524,13412.106205741193,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42342,-99.16521,,090150001095A,1994,631.0,14.0,115.0,273.0,11.0,1,2.0,2.0,54496.8320610687,70799.69699166364,73017.15995561192,59506.353839245625,13133.403830106958,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42342,-99.16521,,090150001095A,1995,,,,,,1,2.0,3.0,61731.29770992367,70799.69699166364,73017.15995561192,56117.647058823524,13586.122225218534,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42342,-99.16521,,090150001095A,1996,631.0,14.0,115.0,273.0,11.0,1,2.0,2.0,73308.05263157895,65694.3907904457,72093.83897387302,56117.647058823524,13316.268090680458,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42342,-99.16521,,090150001095A,1997,631.0,14.0,115.0,273.0,11.0,1,2.0,2.0,72144.48192771085,65694.3907904457,72966.5170017741,56117.647058823524,13399.013675545428,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42342,-99.16521,,090150001095A,1998,,,,,,1,2.0,3.0,69657.48387096774,66836.6039111416,73017.15995561192,56117.647058823524,13533.24642369092,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42558,-99.16578,,090150001095A,1999,723.0,6.0,152.0,296.0,11.0,1,2.0,2.0,41304.34782608696,63972.729267222465,70174.67093665531,61321.892749749415,10591.23468353616,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42451,-99.16069,,090150001095A,2000,304.0,9.0,44.0,58.0,13.0,1,1.0,2.0,48561.45251396648,53754.59802971576,58593.586734693876,50843.24770485065,15483.713529228227,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42397,-99.16681,,090150001095A,2001,627.0,8.0,109.0,239.0,10.0,1,2.0,2.0,63703.38983050847,65832.64556740689,69941.81399494875,61469.52499555239,6041.154141660834,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42397,-99.16681,,090150001095A,2002,627.0,8.0,109.0,239.0,10.0,1,2.0,3.0,71158.26771653544,64573.87536638205,66274.57218078105,61469.52499555239,5773.792769046322,60949.870419479266,63467.94491525424,69734.63238374528
depto,venta,19.42397,-99.16681,,090150001095A,2003,627.0,8.0,109.0,239.0,10.0,1,1.0,1.0,76090.76923076923,64573.87536638205,66274.57218078105,61469.52499555239,4876.346906483105,60949.870419479266,63467.94491525424,69734.63238374528
