main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,is_depto,Baños_imp,Recámaras_imp,m2_totales_imp,m2_construidos_imp,precio_m2,precio_m2_con,m2_ratio,m2_price_ratio,precio_m2_final
plaza río de janeiro en venta departamento remodelado,"Plaza Río De Janeiro 53, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",58,depto,venta,48.0,19.4211906,-99.1611555,2.0,1.0,3.0,208.0,208.0,0.0,13500000.0,metros_cubicos,POINT (-99.16115550000001 19.4211906),12699,0901500011002,9,15,1,1002,Urbana,199,291.0,16.0,53.0,55.0,15.0,1,2.0,3.0,208.0,208.0,64903.846153846156,64903.846153846156,1.0,1.0,64903.846153846156
espectacular ph con roof privado en plaza rio de janeiro,"Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",71,depto,renta,6.0,19.4205448,-99.1598208,2.0,2.0,2.0,200.0,200.0,8.0,90000.0,metros_cubicos,POINT (-99.15982080000001 19.4205448),12699,0901500011002,9,15,1,1002,Urbana,200,267.0,14.0,44.0,50.0,20.0,1,2.0,2.0,200.0,200.0,77142.85714285713,77142.85714285713,1.0,1.0,77142.85714285713
departamento ph en venta en roma norte zacatecas 212447ru,"Roma Norte, Cuauhtémoc, Distrito Federal",76,depto,venta,29.0,19.4195256,-99.162549,3.0,2.0,3.0,284.0,284.0,2.0,12900004.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,201,317.0,17.0,59.0,71.0,15.0,1,3.0,3.0,284.0,284.0,45422.54929577465,45422.54929577465,1.0,1.0,45422.54929577465
"muy bien iluminado depa con roof garden en roma norte, 71650","Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",80,depto,renta,,19.4184868,-99.1636484,3.0,2.0,3.0,110.0,110.0,0.0,28000.0,metros_cubicos,POINT (-99.1636484 19.4184868),12699,0901500011002,9,15,1,1002,Urbana,202,318.0,14.0,62.0,78.0,13.0,1,3.0,3.0,110.0,110.0,43636.36363636363,43636.36363636363,1.0,1.0,43636.36363636363
renta departamento en roma norte en zacatecas,"Roma Norte, Cuauhtémoc, Distrito Federal",93,depto,renta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,96.0,96.0,10.0,21000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,203,317.0,17.0,59.0,71.0,15.0,1,2.0,3.0,96.0,96.0,37500.0,37500.0,1.0,1.0,37500.0
renta departamento  amueblado en colonia roma en medellin,"Roma Norte, Cuauhtémoc, Distrito Federal",95,depto,renta,4.0,19.4195256,-99.162549,1.0,1.0,2.0,96.0,96.0,10.0,25000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,204,317.0,17.0,59.0,71.0,15.0,1,1.0,2.0,96.0,96.0,44642.85714285714,44642.85714285714,1.0,1.0,44642.85714285714
divina vista a la plaza rio de janeiro,"Plaza Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",96,depto,renta,4.0,19.4210439,-99.1609432,2.0,1.0,3.0,211.0,211.0,0.0,36000.0,metros_cubicos,POINT (-99.16094320000001 19.4210439),12699,0901500011002,9,15,1,1002,Urbana,205,267.0,15.0,43.0,48.0,15.0,1,2.0,3.0,211.0,211.0,29248.476641841564,29248.476641841564,1.0,1.0,29248.476641841564
renta departamento duplex con roofgarden propio  roma norte en merida,"Roma Norte, Cuauhtémoc, Distrito Federal",99,depto,renta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,168.0,168.0,2.0,39000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,207,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,168.0,168.0,39795.91836734694,39795.91836734694,1.0,1.0,39795.91836734694
venta departamento duplex con roofgarden propio  roma norte en merida,"Roma Norte, Cuauhtémoc, Distrito Federal",104,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,168.0,118.0,2.0,9450000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,208,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,168.0,118.0,56250.0,80084.74576271187,0.7023809523809523,1.4237288135593222,56250.0
"15012 plaza río de janeiro, roma norte","Plaza Río De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",106,depto,venta,,19.42119,-99.16115,2.0,1.0,3.0,208.0,208.0,0.0,13500000.0,metros_cubicos,POINT (-99.16115000000001 19.42119),12699,0901500011002,9,15,1,1002,Urbana,209,291.0,16.0,53.0,55.0,15.0,1,2.0,3.0,208.0,208.0,64903.846153846156,64903.846153846156,1.0,1.0,64903.846153846156
venta departamento en roma norte,"Venta Departamento En Roma Norte, Roma Sur, Cuauhtémoc, Distrito Federal",112,depto,venta,5.0,19.4230063,-99.161464,2.0,2.0,2.0,93.0,93.0,11.0,5200000.0,metros_cubicos,POINT (-99.161464 19.4230063),12699,0901500011002,9,15,1,1002,Urbana,210,295.0,7.0,46.0,68.0,14.0,1,2.0,2.0,93.0,93.0,55913.978494623654,55913.978494623654,1.0,1.0,55913.978494623654
departamento renta roma norte en san luis potosí,"Roma Norte, Cuauhtémoc, Distrito Federal",115,depto,renta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,85.0,85.0,5.0,28000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,211,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,85.0,85.0,56470.58823529411,56470.58823529411,1.0,1.0,56470.58823529411
departamento en renta ó venta chapultepec 282 roma norte cua,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",121,depto,venta,3.0,19.4234541,-99.1619184,1.0,1.0,1.0,70.0,70.0,0.0,3250000.0,metros_cubicos,POINT (-99.1619184 19.4234541),12699,0901500011002,9,15,1,1002,Urbana,213,330.0,7.0,61.0,84.0,13.0,1,1.0,1.0,70.0,70.0,46428.57142857143,46428.57142857143,1.0,1.0,46428.57142857143
departamento  en venta en roma norte en yucatan,"Roma Norte, Cuauhtémoc, Distrito Federal",128,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,12.0,3995005.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,214,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,85.0,85.0,47000.05882352941,47000.05882352941,1.0,1.0,47000.05882352941
departamento en venta en condesa. en colima,"Roma Norte, Cuauhtémoc, Distrito Federal",134,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,138.0,138.0,51.0,7250000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,216,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,138.0,138.0,52536.23188405797,52536.23188405797,1.0,1.0,52536.23188405797
"departamento venta roma norte, tabasco","Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",135,depto,venta,3.0,19.4195,-99.1589,2.0,1.0,3.0,112.0,112.0,0.0,6000000.0,metros_cubicos,POINT (-99.1589 19.4195),12699,0901500011002,9,15,1,1002,Urbana,217,337.0,40.0,62.0,74.0,15.0,1,2.0,3.0,112.0,112.0,53571.42857142857,53571.42857142857,1.0,1.0,53571.42857142857
departamento en venta cuauhtémoc  en yucatan,"Roma Norte, Cuauhtémoc, Distrito Federal",136,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,12.0,3995005.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,218,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,85.0,85.0,47000.05882352941,47000.05882352941,1.0,1.0,47000.05882352941
"col. roma, pent house con roof garden privado","Plaza Río De Janeiro 1 - 300, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",143,depto,renta,1.0,19.4205448,-99.1598208,2.0,2.0,2.0,200.0,150.0,8.0,90000.0,metros_cubicos,POINT (-99.15982080000001 19.4205448),12699,0901500011002,9,15,1,1002,Urbana,219,267.0,14.0,44.0,50.0,20.0,1,2.0,2.0,200.0,150.0,77142.85714285713,102857.14285714284,0.75,1.3333333333333333,77142.85714285713
departamento en venta en roma norte  en córdoba,"Roma Norte, Cuauhtémoc, Distrito Federal",144,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,34.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,220,317.0,17.0,59.0,71.0,15.0,1,2.0,3.0,86.0,86.0,52267.441860465115,52267.441860465115,1.0,1.0,52267.441860465115
departamento en venta en roma norte cuauhtémoc  en yucatan,"Roma Norte, Cuauhtémoc, Distrito Federal",154,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,12.0,3995005.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,221,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,85.0,85.0,47000.05882352941,47000.05882352941,1.0,1.0,47000.05882352941
"13556 colima, roma norte","Colima, Roma Norte, Cuauhtémoc, Distrito Federal",155,depto,venta,,19.419436,-99.16253,2.0,1.0,2.0,98.0,98.0,0.0,4900000.0,metros_cubicos,POINT (-99.16253 19.419436),12699,0901500011002,9,15,1,1002,Urbana,222,327.0,20.0,58.0,75.0,15.0,1,2.0,2.0,98.0,98.0,50000.0,50000.0,1.0,1.0,50000.0
departamento en venta en la condesa en sinaloa,"Roma Norte, Cuauhtémoc, Distrito Federal",163,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,46.0,46.0,1.0,3200000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,223,317.0,17.0,59.0,71.0,15.0,1,1.0,1.0,46.0,46.0,69565.21739130435,69565.21739130435,1.0,1.0,69565.21739130435
hermoso depa duplex 1 recamara en roma norte ,"Roma Norte, Cuauhtémoc, Distrito Federal",174,depto,venta,2.0,19.4195256,-99.162549,1.0,1.0,1.0,61.0,61.0,0.0,4430000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,224,317.0,17.0,59.0,71.0,15.0,1,1.0,1.0,61.0,61.0,72622.95081967213,72622.95081967213,1.0,1.0,72622.95081967213
venta departamento amueblado en roma norte en sinaloa,"Roma Norte, Cuauhtémoc, Distrito Federal",185,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,69.0,69.0,5.0,5750000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,226,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,69.0,69.0,83333.33333333333,83333.33333333333,1.0,1.0,83333.33333333333
venta de departamentos en roma norte cuauhtemoc  en salamanca,"Roma Norte, Cuauhtémoc, Distrito Federal",186,depto,venta,4.0,19.4195256,-99.162549,1.0,,1.0,,,1.0,3585951.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,227,317.0,17.0,59.0,71.0,15.0,1,1.0,1.0,53.714,57.0,66760.08117064452,62911.42105263158,1.06117585731839,0.9423508771929825,66760.08117064452
departamento en venta roma norte en frontera,"Roma Norte, Cuauhtémoc, Distrito Federal",191,depto,venta,4.0,19.4195256,-99.162549,1.0,,1.0,60.0,60.0,41.0,3595000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,229,317.0,17.0,59.0,71.0,15.0,1,1.0,1.0,60.0,60.0,59916.666666666664,59916.666666666664,1.0,1.0,59916.666666666664
hermoso departamento con vista panorámica en venta roma nort,"Colima, Roma Norte, Cuauhtémoc, Distrito Federal",201,depto,venta,1.0,19.4189983,-99.1640265,2.0,1.0,2.0,142.0,142.0,39.0,5700000.0,metros_cubicos,POINT (-99.16402650000001 19.4189983),12699,0901500011002,9,15,1,1002,Urbana,231,302.0,17.0,56.0,68.0,13.0,1,2.0,2.0,142.0,142.0,40140.84507042253,40140.84507042253,1.0,1.0,40140.84507042253
venta departamentos en coahuila roma norte en coahuila,"Roma Norte, Cuauhtémoc, Distrito Federal",207,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,2.0,74.0,74.0,1.0,4419100.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,233,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,74.0,74.0,59717.56756756757,59717.56756756757,1.0,1.0,59717.56756756757
"exclusivo pent house con roof privado, roma","Plaza Río De Janeiro 1 - 300, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",223,depto,renta,5.0,19.4208631,-99.1598168,2.0,2.0,2.0,200.0,150.0,8.0,90000.0,metros_cubicos,POINT (-99.1598168 19.4208631),12699,0901500011002,9,15,1,1002,Urbana,234,255.0,13.0,42.0,49.0,18.0,1,2.0,2.0,200.0,150.0,77142.85714285713,102857.14285714284,0.75,1.3333333333333333,77142.85714285713
departamento en venta en roma norte en colima,"Roma Norte, Cuauhtémoc, Distrito Federal",233,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,3.0,130.0,130.0,1.0,9305538.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,235,317.0,17.0,59.0,71.0,15.0,1,2.0,3.0,130.0,130.0,71581.06153846154,71581.06153846154,1.0,1.0,71581.06153846154
departamento en venta en roma norte  en colima,"Roma Norte, Cuauhtémoc, Distrito Federal",234,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,3.0,130.0,130.0,1.0,9305533.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,236,317.0,17.0,59.0,71.0,15.0,1,2.0,3.0,130.0,130.0,71581.02307692308,71581.02307692308,1.0,1.0,71581.02307692308
penthouse en colonia roma de 2 recamaras.,"Roma Norte, Cuauhtémoc, Distrito Federal",278,depto,venta,,19.4195256,-99.162549,2.0,2.0,2.0,276.0,276.0,9.0,13000000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,238,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,276.0,276.0,47101.44927536232,47101.44927536232,1.0,1.0,47101.44927536232
"venta casa en plaza rio de janeiro, roma norte","Plaza Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",282,casa,venta,4.0,19.4206946,-99.1597601,7.0,1.0,8.0,209.0,481.0,0.0,38000000.0,metros_cubicos,POINT (-99.1597601 19.4206946),12699,0901500011002,9,15,1,1002,Urbana,239,252.0,13.0,42.0,51.0,16.0,0,7.0,8.0,209.0,481.0,181818.18181818182,79002.079002079,2.3014354066985647,0.4345114345114345,79002.079002079
"casa en renta, colonia roma norte con 4 recámaras. odc-0202","Monterrey 0, Roma Norte, Cuauhtémoc, Distrito Federal",287,casa,renta,1.0,19.4195256,-99.162549,3.0,,4.0,154.0,255.0,1910.0,45000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,240,317.0,17.0,59.0,71.0,15.0,0,3.0,4.0,154.0,255.0,50092.764378478656,30252.10084033613,1.655844155844156,0.6039215686274509,30252.10084033613
"tabasco, roma norte","Roma Norte, Cuauhtémoc, Distrito Federal",302,depto,venta,40.0,19.4208488,-99.1593324,2.0,2.0,2.0,215.0,215.0,3.0,12500000.0,metros_cubicos,POINT (-99.1593324 19.4208488),12699,0901500011002,9,15,1,1002,Urbana,242,256.0,17.0,40.0,46.0,15.0,1,2.0,2.0,215.0,215.0,58139.53488372093,58139.53488372093,1.0,1.0,58139.53488372093
"oportunidad de venta, departamento roma norte $4,500,000","Avenida Álvaro Obregón 42, Roma Norte, Cuauhtémoc, Distrito Federal",303,depto,venta,3.0,19.419525,-99.162549,2.0,,2.0,90.0,90.0,0.0,4500000.0,metros_cubicos,POINT (-99.162549 19.419525),12699,0901500011002,9,15,1,1002,Urbana,243,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,90.0,90.0,50000.0,50000.0,1.0,1.0,50000.0
se renta excelente departamento amueblado en col. roma norte,"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",340,depto,renta,1.0,19.4188488,-99.1613324,2.0,,2.0,100.0,100.0,0.0,38000.0,metros_cubicos,POINT (-99.16133240000001 19.4188488),12699,0901500011002,9,15,1,1002,Urbana,245,284.0,11.0,61.0,69.0,18.0,1,2.0,2.0,100.0,100.0,65142.85714285714,65142.85714285714,1.0,1.0,65142.85714285714
casa porfiriana en venta en roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",347,casa,venta,3.0,19.4195256,-99.162549,2.0,8.0,5.0,576.0,802.0,111.0,44000000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,246,317.0,17.0,59.0,71.0,15.0,0,2.0,5.0,576.0,802.0,76388.88888888889,54862.84289276808,1.3923611111111112,0.7182044887780549,54862.84289276808
edificio con local roma norte uso h/m.,"Roma Norte, Cuauhtémoc, Distrito Federal",360,casa,venta,4.0,19.4195256,-99.162549,5.0,,,200.0,470.0,0.0,17350000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,248,317.0,17.0,59.0,71.0,15.0,0,5.0,4.4,200.0,470.0,86750.0,36914.89361702128,2.35,0.425531914893617,36914.89361702128
departamento en renta roma norte,"Mérida, Roma Norte, Cuauhtémoc, Distrito Federal",361,depto,renta,20.0,19.4195256,-99.162549,1.0,,2.0,45.0,45.0,4.0,11000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,249,317.0,17.0,59.0,71.0,15.0,1,1.0,2.0,45.0,45.0,41904.7619047619,41904.7619047619,1.0,1.0,41904.7619047619
"renta departamento amueblado en edificio de las brujas, roma","Plaza Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",365,depto,renta,21.0,19.4210439,-99.1609432,1.0,,1.0,70.0,70.0,114.0,21000.0,metros_cubicos,POINT (-99.16094320000001 19.4210439),12699,0901500011002,9,15,1,1002,Urbana,250,267.0,15.0,43.0,48.0,15.0,1,1.0,1.0,70.0,70.0,51428.57142857142,51428.57142857142,1.0,1.0,51428.57142857142
departamento en renta en roma norte  ff  21 - 2495 - 1,"Roma Norte, Cuauhtémoc, Distrito Federal",368,depto,renta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,100.0,100.0,3.0,26582.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,251,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,100.0,100.0,45569.142857142855,45569.142857142855,1.0,1.0,45569.142857142855
ph para venta  en plaza río de janeiro roma norte,"Plaza Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",369,depto,venta,8.0,19.4209936,-99.160929,3.0,2.0,3.0,350.0,350.0,15.0,23000000.0,metros_cubicos,POINT (-99.160929 19.4209936),12699,0901500011002,9,15,1,1002,Urbana,252,269.0,15.0,44.0,50.0,16.0,1,3.0,3.0,350.0,350.0,65714.28571428571,65714.28571428571,1.0,1.0,65714.28571428571
"se vende casa como terreno en excelente ubicacion, en colonia roma norte, ideal para inversionista a tan solo $24,950,000.00","Cordoba, Roma Norte, Cuauhtémoc, Distrito Federal",370,casa,venta,40.0,19.4197,-99.1589,1.0,7.0,3.0,387.0,950.0,100.0,27000000.0,metros_cubicos,POINT (-99.1589 19.4197),12699,0901500011002,9,15,1,1002,Urbana,253,332.0,39.0,61.0,72.0,16.0,0,1.0,3.0,387.0,950.0,69767.44186046511,28421.052631578947,2.454780361757106,0.4073684210526316,28421.052631578947
casa venta calle tabasco col roma norte,"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",371,casa,venta,27.0,19.4192608,-99.1597209,4.0,2.0,,306.0,494.0,84.0,25000000.0,metros_cubicos,POINT (-99.1597209 19.4192608),12699,0901500011002,9,15,1,1002,Urbana,254,308.0,30.0,63.0,75.0,20.0,0,4.0,3.6,306.0,494.0,81699.34640522876,50607.287449392716,1.6143790849673203,0.6194331983805669,50607.287449392716
en venta hermoso departamento con ubicación privilegiada,"Colima, Roma Norte, Cuauhtémoc, Distrito Federal",375,depto,venta,2.0,19.4197,-99.1624,2.0,2.0,2.0,110.0,110.0,12.0,5550000.0,metros_cubicos,POINT (-99.16240000000001 19.4197),12699,0901500011002,9,15,1,1002,Urbana,255,302.0,17.0,57.0,67.0,14.0,1,2.0,2.0,110.0,110.0,50454.545454545456,50454.545454545456,1.0,1.0,50454.545454545456
"3229 av. insurgentes sur, roma norte","Av  Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",378,depto,venta,,19.4201193,-99.1637581,1.0,,1.0,47.0,47.0,0.0,2550000.0,metros_cubicos,POINT (-99.1637581 19.4201193),12699,0901500011002,9,15,1,1002,Urbana,256,322.0,18.0,65.0,63.0,13.0,1,1.0,1.0,47.0,47.0,54255.31914893617,54255.31914893617,1.0,1.0,54255.31914893617
vive en el corazón de la roma,"Roma Norte, Cuauhtémoc, Distrito Federal",391,depto,venta,1.0,19.4195256,-99.162549,2.0,3.0,2.0,140.0,140.0,0.0,8400000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,257,317.0,17.0,59.0,71.0,15.0,1,2.0,2.0,140.0,140.0,60000.0,60000.0,1.0,1.0,60000.0
"3386 av. chapultepec, roma norte","Av  Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",392,depto,venta,,19.4239846,-99.1609735,2.0,2.0,2.0,89.0,89.0,0.0,4500000.0,metros_cubicos,POINT (-99.1609735 19.4239846),12699,0901500011002,9,15,1,1002,Urbana,258,350.0,11.0,56.0,66.0,12.0,1,2.0,2.0,89.0,89.0,50561.79775280899,50561.79775280899,1.0,1.0,50561.79775280899
"renta departamento en colima, roma norte","Colima, Roma Norte, Cuauhtémoc, Distrito Federal",395,depto,renta,24.0,19.4189983,-99.1640265,2.0,1.0,2.0,89.0,89.0,4.0,28500.0,metros_cubicos,POINT (-99.16402650000001 19.4189983),12699,0901500011002,9,15,1,1002,Urbana,259,302.0,17.0,56.0,68.0,13.0,1,2.0,2.0,89.0,89.0,54895.66613162118,54895.66613162118,1.0,1.0,54895.66613162118
estrena casa con la mejor arquitectura y vista en amanali,"Roma Norte, Cuauhtémoc, Distrito Federal",406,casa,venta,2.0,19.4195256,-99.162549,4.0,3.0,4.0,447.0,511.0,0.0,13500000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,260,317.0,17.0,59.0,71.0,15.0,0,4.0,4.0,447.0,511.0,30201.342281879195,26418.786692759295,1.1431767337807606,0.8747553816046967,26418.786692759295
estrena hermosa casa en tepeji del rio,"Roma Norte, Cuauhtémoc, Distrito Federal",417,casa,venta,2.0,19.4195256,-99.162549,4.0,3.0,4.0,447.0,367.0,0.0,11300000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,9,15,1,1002,Urbana,261,317.0,17.0,59.0,71.0,15.0,0,4.0,4.0,447.0,367.0,25279.642058165547,30790.19073569482,0.8210290827740492,1.217983651226158,30790.19073569482
departamento tipo loft en venta col roma,"Durango 91, Roma Norte, Cuauhtémoc, Distrito Federal",428,depto,venta,1.0,19.4214743,-99.1596479,1.0,1.0,1.0,55.0,55.0,0.0,3200000.0,metros_cubicos,POINT (-99.1596479 19.4214743),12699,0901500011002,9,15,1,1002,Urbana,263,272.0,19.0,51.0,50.0,16.0,1,1.0,1.0,55.0,55.0,58181.818181818184,58181.818181818184,1.0,1.0,58181.818181818184
