main_name,subtitle,link,location,id,price_mod,price_currency,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final
Preventa Loft En  Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1370140765-preventa-loft-en-roma-norte-_JM#position=30&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Roma Sur, Cuauhtémoc, Distrito Federal",1518,3315000.0,pesos,depto,venta,20,19.4043698,-99.1636062,1,1,1,39.0,39.0,0.0,3315000.0
Departamento En Venta Roma Norte Cuauhtemoc (m2d1460),Departamento en venta,https://departamento.metroscubicos.com/MLM-1369342799-departamento-en-venta-roma-norte-cuauhtemoc-m2d1460-_JM#position=31&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Guanajuato, Roma Norte, Cuauhtémoc, Distrito Federal",1519,10100000.0,pesos,depto,venta,,19.4159657,-99.163205,3,2,3,157.0,157.0,0.0,10100000.0
Departamento En Venta Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1365834399-departamento-en-venta-roma-norte-_JM#position=32&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",1520,4482780.0,pesos,depto,venta,32,19.419526,-99.162549,2,,2,0.0,70.0,0.0,4482780.0
Departamento En Venta Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1365788870-departamento-en-venta-roma-norte-_JM#position=33&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",1521,3848548.0,pesos,depto,venta,32,19.419526,-99.162549,1,,1,0.0,37.0,0.0,3848548.0
Departamento En Venta Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1365794362-departamento-en-venta-roma-norte-_JM#position=34&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Roma Nortesn, Roma Norte, Cuauhtémoc, Distrito Federal",1522,12900000.0,pesos,depto,venta,32,19.417364,-99.159453,4,,3,0.0,284.0,0.0,12900000.0
Bello Departamento En Renta. Arts Roma. Mls 21-2984,Departamento en venta,https://departamento.metroscubicos.com/MLM-1364480939-bello-departamento-en-renta-arts-roma-mls-21-2984-_JM#position=35&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Roma Norte, Cuauhtémoc, Distrito Federal",1523,5109840.0,pesos,depto,venta,35,19.3556277,-99.3077015,2,1,2,78.0,78.0,1.0,5109840.0
Departamento En Venta En Roma Norte  Ff  22 - 2873 - 1,Departamento en venta,https://departamento.metroscubicos.com/MLM-1363581617-departamento-en-venta-en-roma-norte-ff-22-2873-1-_JM#position=36&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Roma Norte, Cuauhtémoc, Distrito Federal",1524,3848582.0,pesos,depto,venta,38,19.4195256,-99.162549,1,1,1,37.0,37.0,1.0,3848582.0
Departamento En Venta En Roma Sur Bajio Cat221995,Departamento en venta,https://departamento.metroscubicos.com/MLM-1348689938-departamento-en-venta-en-roma-sur-bajio-cat221995-_JM#position=37&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Roma Norte, Cuauhtémoc, Distrito Federal",1525,6426000.0,pesos,depto,venta,2,19.4195256,-99.162549,2,2,3,111.0,111.0,0.0,6426000.0
"Departamento En Venta Roma Norte, Calle Durango. R.k",Departamento en venta,https://departamento.metroscubicos.com/MLM-1343726034-departamento-en-venta-roma-norte-calle-durango-rk-_JM#position=38&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Roma Norte, Cuauhtémoc, Distrito Federal",1526,8400000.0,pesos,depto,venta,2,19.4356338,-99.1495107,3,1,2,122.0,122.0,0.0,8400000.0
Bello Departamento En Arts Roma Venta Mls #21-2985,Departamento en venta,https://departamento.metroscubicos.com/MLM-1339653456-bello-departamento-en-arts-roma-venta-mls-21-2985-_JM#position=39&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Roma Norte, Cuauhtémoc, Distrito Federal",1527,5289380.0,pesos,depto,venta,3,19.4356338,-99.1495107,2,1,2,78.0,78.0,0.0,5289380.0
Departamento En Venta En Cuauhtemoc Roma Norte Zacatecas 211897ig,Departamento en venta,https://departamento.metroscubicos.com/MLM-1320538423-departamento-en-venta-en-cuauhtemoc-roma-norte-zacatecas-211897ig-_JM#position=41&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Roma Norte, Cuauhtémoc, Distrito Federal",1529,4278000.0,pesos,depto,venta,4,19.4195256,-99.162549,2,1,1,67.0,67.0,0.0,4278000.0
Departamento En Venta Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1365808493-departamento-en-venta-roma-norte-_JM#position=46&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",1534,4442000.0,pesos,depto,venta,32,19.419526,-99.162549,1,,1,0.0,36.0,0.0,4442000.0
Departamento En Venta Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1365820624-departamento-en-venta-roma-norte-_JM#position=47&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",1535,4421000.0,pesos,depto,venta,32,19.419526,-99.162549,1,,1,0.0,36.0,0.0,4421000.0
Departamento En Venta Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1365788320-departamento-en-venta-roma-norte-_JM#position=48&search_layout=grid&type=item&tracking_id=b1ff9b1d-a969-4178-9c4e-488aa19984bd,"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",1536,5363485.0,pesos,depto,venta,32,19.419526,-99.162549,2,,2,0.0,83.0,0.0,5363485.0
Departamento En Venta Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1365800702-departamento-en-venta-roma-norte-_JM#position=1&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",1537,4472000.0,pesos,depto,venta,32,19.419526,-99.162549,1,,1,0.0,43.0,0.0,4472000.0
Departamento En Venta Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1365807120-departamento-en-venta-roma-norte-_JM#position=2&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",1538,5041000.0,pesos,depto,venta,32,19.419526,-99.162549,1,,1,0.0,51.0,0.0,5041000.0
Amplio Departamento De 2 Niveles,Departamento en renta,https://departamento.metroscubicos.com/MLM-1347167628-amplio-departamento-de-2-niveles-_JM#position=5&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Tonalá 100, Roma Norte, Cuauhtémoc, Distrito Federal",1541,50000.0,pesos,depto,renta,2,19.4174243,-99.1623716,2,2,2,148.0,148.0,0.0,50000.0
Roma Norte. Álvaro Obregón. Excelente Ubicación. Mucha Luz,Departamento en renta,https://departamento.metroscubicos.com/MLM-825256326-roma-norte-alvaro-obregon-excelente-ubicacion-mucha-luz-_JM#position=7&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Álvaro Obregón 42, Roma Norte, Cuauhtémoc, Distrito Federal",1543,17500.0,pesos,depto,renta,1,19.4186195,-99.1567143,2,2,2,500.0,120.0,20.0,17500.0
"Renta Departamento Remodelado, Área De Lavado... | Planta Baja | Acepta Mascota | 50 M²",Departamento en renta,https://departamento.metroscubicos.com/MLM-1360420967-renta-departamento-remodelado-area-de-lavado-planta-baja-acepta-mascota-50-m-_JM#position=8&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Roma Norte, Cuauhtémoc, Distrito Federal",1544,12000.0,pesos,depto,renta,48,19.4178125,-99.1585625,1,,1,0.0,50.0,14.0,12000.0
Bonito Y Ubicado Departamento En Cerrada,Departamento en renta,https://departamento.metroscubicos.com/MLM-1330467139-bonito-y-ubicado-departamento-en-cerrada-_JM#position=9&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Cerrada De Colima 5, Roma Norte, Cuauhtémoc, Distrito Federal",1545,12000.0,pesos,depto,renta,6,19.4211937,-99.157191,1,1,2,72.0,72.0,40.0,12000.0
"7630 Puebla, Roma Norte",Casa en venta,https://casa.metroscubicos.com/MLM-1317152354-7630-puebla-roma-norte-_JM#position=11&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",1547,5985000.0,pesos,casa,venta,,19.420405,-99.17167,2,1,2,113.0,113.0,0.0,5985000.0
Venta Departamento Una Recamara En La Roma,Departamento en venta,https://departamento.metroscubicos.com/MLM-949350156-venta-departamento-una-recamara-en-la-roma-_JM#position=12&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1548,1800000.0,pesos,depto,venta,6,19.4119107,-99.159609,1,,1,40.0,40.0,0.0,1800000.0
Excelente Casa En Venta - Roma Norte,Casa en venta,https://casa.metroscubicos.com/MLM-1352014187-excelente-casa-en-venta-roma-norte-_JM#position=13&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Frontera, Roma Norte, Cuauhtémoc, Distrito Federal",1549,12850000.0,pesos,casa,venta,2,19.4196927,-99.1560364,2,3,5,211.0,370.0,0.0,12850000.0
Hermoso Departamento Roma Oportunidad De Adquirirlo // Bonfi,Departamento en venta,https://departamento.metroscubicos.com/MLM-1354970673-hermoso-departamento-roma-oportunidad-de-adquirirlo-bonfi-_JM#position=14&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Oaxaca 56, Roma Norte, Cuauhtémoc, Distrito Federal",1550,4100000.0,pesos,depto,venta,2,19.4207579,-99.1653895,2,1,3,90.0,90.0,5.0,4100000.0
Hermoso Departamento Roma Norte !!! Cm,Departamento en venta,https://departamento.metroscubicos.com/MLM-1324516188-hermoso-departamento-roma-norte-cm-_JM#position=15&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Av. Chapultepec 504, Roma Norte, Cuauhtémoc, Distrito Federal",1551,1180000.0,pesos,depto,venta,4,19.4211981,-99.1726124,2,1,3,80.0,80.0,0.0,1180000.0
"Roma Norte, Casa Con Fachada Catalogada, Para Remodelar",Casa en venta,https://casa.metroscubicos.com/MLM-872596588-roma-norte-casa-con-fachada-catalogada-para-remodelar-_JM#position=16&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",1552,17000000.0,pesos,casa,venta,,19.4158536,-99.1604155,,6,,223.0,358.0,0.0,17000000.0
Excelente Departamento En Av Chapultepec,Departamento en venta,https://departamento.metroscubicos.com/MLM-1325705395-excelente-departamento-en-av-chapultepec-_JM#position=17&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Av Chapultepec 246, Roma Norte, Cuauhtémoc, Distrito Federal",1553,2038000.0,pesos,depto,venta,8,19.4239626,-99.1609669,2,1,2,85.0,85.0,8.0,2038000.0
Departamento De 123 M2 En Venta - Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1344200498-departamento-de-123-m2-en-venta-roma-norte-_JM#position=18&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",1554,7000000.0,pesos,depto,venta,2,19.416902,-99.1608338,2,2,2,123.0,123.0,5.0,7000000.0
Remate Bancario !    Departamento En  Col Roma  Cdmx  !!,Casa en venta,https://casa.metroscubicos.com/MLM-1324468294-remate-bancario-departamento-en-col-roma-cdmx--_JM#position=19&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Av Chapultepec 246, Roma Norte, Cuauhtémoc, Distrito Federal",1555,2080000.0,pesos,casa,venta,9,19.4239626,-99.1609669,2,2,3,102.0,102.0,0.0,2080000.0
"Roma Norte, Frente A La Fuente De La Cibeles. Magnifico",Departamento en venta,https://departamento.metroscubicos.com/MLM-1326035240-roma-norte-frente-a-la-fuente-de-la-cibeles-magnifico-_JM#position=20&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Medellín 43, Roma Norte, Cuauhtémoc, Distrito Federal",1556,22500.0,pesos,depto,venta,4,19.4205083,-99.1669138,1,1,1,65.0,65.0,30.0,22500.0
Venta De Departamentos Con Balcón Roma Norte Apa_2797 Rf,Departamento en venta,https://departamento.metroscubicos.com/MLM-1356978244-venta-de-departamentos-con-balcon-roma-norte-apa2797-rf-_JM#position=21&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1557,4030000.0,pesos,depto,venta,58,19.4195256,-99.162549,1,1,1,61.0,58.0,0.0,4030000.0
Departamento En Renta En La Colonia Roma Norte,Departamento en renta,https://departamento.metroscubicos.com/MLM-1371298537-departamento-en-renta-en-la-colonia-roma-norte-_JM#position=22&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",1558,14500.0,pesos,depto,renta,18,19.4205,-99.1715,1,,2,75.0,75.0,45.0,14500.0
"Departamento En Av. Chapultepec, Colonia Roma Abr",Departamento en venta,https://departamento.metroscubicos.com/MLM-1324578195-departamento-en-av-chapultepec-colonia-roma-abr-_JM#position=23&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Avenida Chapultepec 504, Roma Norte, Cuauhtémoc, Distrito Federal",1559,1180000.0,pesos,depto,venta,4,19.4211981,-99.1726124,1,1,3,80.0,80.0,0.0,1180000.0
¡¡¡gran Departamento Lujoso En Venta!!!  Sf,Departamento en venta,https://departamento.metroscubicos.com/MLM-1324603531-gran-departamento-lujoso-en-venta-sf-_JM#position=27&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Av Chapultepec 246 246, Roma Norte, Cuauhtémoc, Distrito Federal",1563,2038000.0,pesos,depto,venta,8,19.4239626,-99.1609669,2,1,2,85.0,85.0,0.0,2038000.0
"Departamento En Venta,  3 Recamaras Calle Queretaro",Departamento en venta,https://departamento.metroscubicos.com/MLM-1346695414-departamento-en-venta-3-recamaras-calle-queretaro-_JM#position=29&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Queretaro, Roma Norte, Cuauhtémoc, Distrito Federal",1565,6500000.0,pesos,depto,venta,2,19.4142239,-99.1639119,2,2,3,136.0,136.0,3.0,6500000.0
Ph En Venta Super Iluminado - Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1370063151-ph-en-venta-super-iluminado-roma-norte-_JM#position=30&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Cordoba, Roma Norte, Cuauhtémoc, Distrito Federal",1566,8850000.0,pesos,depto,venta,20,19.4124914,-99.1572585,2,2,2,127.0,127.0,0.0,8850000.0
"Departamento En Colonia Roma Norte, Oportunidad",Departamento en venta,https://departamento.metroscubicos.com/MLM-1348783325-departamento-en-colonia-roma-norte-oportunidad-_JM#position=31&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Cuauhtémoc, Distrito Federal",1567,902000.0,pesos,depto,venta,2,19.4180537,-99.1585252,2,,3,600.0,70.0,0.0,902000.0
Renta Roma Norte Departamento Funcional Y Moderno,Departamento en renta,https://departamento.metroscubicos.com/MLM-1337391869-renta-roma-norte-departamento-funcional-y-moderno-_JM#position=33&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"San Luis Potosi, Roma Norte, Cuauhtémoc, Distrito Federal",1569,24000.0,pesos,depto,renta,3,19.413747,-99.161555,1,,2,0.0,75.0,0.0,24000.0
"Roma Norte, Preventa De Departamentos",Departamento en venta,https://departamento.metroscubicos.com/MLM-931058111-roma-norte-preventa-de-departamentos-_JM#position=34&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Coahuila, Roma Norte, Cuauhtémoc, Distrito Federal",1570,3429250.0,pesos,depto,venta,8,19.4125049,-99.1560507,2,2,2,43.0,43.0,0.0,3429250.0
2 Habitaciones 2 Baños   Chiapas 112 Col Roma Norte,Departamento en renta,https://departamento.metroscubicos.com/MLM-1358451252-2-habitaciones-2-banos-chiapas-112-col-roma-norte-_JM#position=36&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Chiapas 112, Roma Norte, Cuauhtémoc, Distrito Federal",1572,23000.0,pesos,depto,renta,54,19.4126181,-99.1608245,2,2,2,98.0,98.0,7.0,23000.0
Departamento En Venta Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-1349434681-departamento-en-venta-roma-norte-_JM#position=38&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Avenida Cuauhtemoc 132, Roma Norte, Cuauhtémoc, Distrito Federal",1574,4100000.0,pesos,depto,venta,4,19.4192176,-99.1541182,2,2,2,90.0,86.0,10.0,4100000.0
** Departamento De Lujo En Remate Bancario Cuauhtemoc Cdmx**,Departamento en venta,https://departamento.metroscubicos.com/MLM-1317833864--departamento-de-lujo-en-remate-bancario-cuauhtemoc-cdmx-_JM#position=39&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Calle Guanajuato 200, Roma Norte, Cuauhtémoc, Distrito Federal",1575,1889309.0,pesos,depto,venta,4,19.415946,-99.1633672,1,1,3,90.0,90.0,0.0,1889309.0
"¡¡¡hermoso Departamento En Venta, En Colonia Roma!!! Sf",Departamento en venta,https://departamento.metroscubicos.com/MLM-1324462219-hermoso-departamento-en-venta-en-colonia-roma-sf-_JM#position=40&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Coahuila 159, Roma Norte, Cuauhtémoc, Distrito Federal",1576,2428000.0,pesos,depto,venta,5,19.4112713,-99.1633655,2,1,2,90.0,90.0,0.0,2428000.0
"Departamento En Roma Norte, Cuauhtémoc",Departamento en renta,https://departamento.metroscubicos.com/MLM-1369952113-departamento-en-roma-norte-cuauhtemoc-_JM#position=41&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Av Chapultepec 322, Roma Norte, Cuauhtémoc, Distrito Federal",1577,19000.0,pesos,depto,renta,20,19.418153,-99.1652014,2,1,2,0.0,85.0,1.0,19000.0
Departamento Con Roof Garden,Departamento en renta,https://departamento.metroscubicos.com/MLM-1368446929-departamento-con-roof-garden-_JM#position=46&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"San Luis Potosi  70, Roma Norte, Cuauhtémoc, Distrito Federal",1582,33000.0,pesos,depto,renta,2,19.4143555,-99.1578402,3,2,1,196.0,196.0,0.0,33000.0
Roma Vende Depto Con Terraza ,Departamento en venta,https://departamento.metroscubicos.com/MLM-1330124011-roma-vende-depto-con-terraza-_JM#position=47&search_layout=grid&type=item&tracking_id=125f83b2-cfad-493e-a1d5-9d7dca2ebba5,"Chihuahua, Roma Norte, Cuauhtémoc, Distrito Federal",1583,8000000.0,pesos,depto,venta,3,19.418153,-99.1652014,,2,140,140.0,140.0,7.0,8000000.0
"Un Departamento Para Un Gran Estilo De Vida, Roma Norte Cgc",Departamento en venta,https://departamento.metroscubicos.com/MLM-1355541179-un-departamento-para-un-gran-estilo-de-vida-roma-norte-cgc-_JM#position=1&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9,"Oaxaca 56, Roma Norte, Cuauhtémoc, Distrito Federal",1585,4100000.0,pesos,depto,venta,2,19.4207579,-99.1653895,2,2,2,180.0,180.0,0.0,4100000.0
"Departamento Venta Zacatecas Roma Norte Pent House,",Departamento en venta,https://departamento.metroscubicos.com/MLM-952489107-departamento-venta-zacatecas-roma-norte-pent-house-_JM#position=3&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9,"Zacatecas 0, Roma Norte, Cuauhtémoc, Distrito Federal",1587,15700000.0,pesos,depto,venta,6,19.4195256,-99.162549,4,2,3,270.0,270.0,0.0,15700000.0
Bonito Y Cálido Departamento En La Roma Norte,Departamento en venta,https://departamento.metroscubicos.com/MLM-925263664-bonito-y-calido-departamento-en-la-roma-norte-_JM#position=4&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9,"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",1588,4703000.0,pesos,depto,venta,8,19.4213628,-99.1679593,3,1,3,98.0,98.0,0.0,4703000.0
Departamento En Venta Roma Nte A 5 Hospital Gral. Amm,Departamento en venta,https://departamento.metroscubicos.com/MLM-921632566-departamento-en-venta-roma-nte-a-5-hospital-gral-amm-_JM#position=5&search_layout=grid&type=item&tracking_id=c1842161-cb3f-46dc-bd56-199cf38d7ef9,"Guanajuato 147, Roma Norte, Cuauhtémoc, Distrito Federal",1589,1288000.0,pesos,depto,venta,8,19.4166856,-99.1612588,1,,2,29.0,90.0,20.0,1288000.0
